# profile: max-debug
# arm: right
# session: 2026-08-12_2028
# probe: baseline rest
# started: 2026-08-12T20:32:07
# duration_s: 30.166
# sample_rate_hz: 830
# sample_rate_source: measured
# placement: right forearm; 235mm from elbow; rotated 0 deg
# placement_distance_mm: 235
# placement_rotation_deg: 0
# placement_convention_version: 1
# anatomy_source: MEASURED
# filters: none
# kind: rest
# profile_type: debug
# n_samples: 25038
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-13T03:32:07.716Z
# extra.protocol: rest
# extra.extra_measured_rate_hz: 827.6
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
626,-0.16101,0.01129,-0.01816
627,-0.06329,0.01633,0.04163
628,0.03610,0.02011,0.09799
630,0.08493,0.02054,0.12378
631,0.08099,0.01520,0.11349
632,0.05933,0.00171,0.08182
633,0.05261,-0.01987,0.04977
634,0.06274,-0.04581,0.02960
636,0.06616,-0.07074,0.01819
637,0.04312,-0.09131,0.00317
638,0.00137,-0.10599,-0.02380
639,-0.02859,-0.11200,-0.05759
640,-0.02136,-0.10510,-0.08267
642,0.01904,-0.08521,-0.08630
643,0.06094,-0.06177,-0.06967
644,0.07117,-0.05023,-0.04675
645,0.04080,-0.05893,-0.03256
646,-0.01166,-0.07901,-0.03244
648,-0.05905,-0.08963,-0.04193
649,-0.08606,-0.07565,-0.05450
650,-0.09338,-0.04184,-0.06735
651,-0.08771,-0.00903,-0.07971
653,-0.07181,0.00439,-0.08765
654,-0.04556,-0.00204,-0.08325
655,-0.01263,-0.01242,-0.06006
656,0.01776,-0.01071,-0.01959
657,0.03629,0.00436,0.02695
659,0.03967,0.01859,0.06363
660,0.03091,0.01501,0.07776
661,0.01559,-0.01138,0.06650
662,-0.00052,-0.04904,0.03870
663,-0.01111,-0.07703,0.01053
665,-0.01117,-0.07913,-0.00348
666,-0.00198,-0.05432,0.00052
667,0.00632,-0.01730,0.01349
668,0.00131,0.01169,0.02026
669,-0.01981,0.02023,0.01163
671,-0.04510,0.01086,-0.00833
672,-0.05664,-0.00327,-0.02478
673,-0.04694,-0.00989,-0.02332
674,-0.02618,-0.00626,-0.00110
675,-0.01285,0.00250,0.03116
677,-0.01581,0.01135,0.05731
678,-0.02652,0.02014,0.06778
679,-0.02798,0.02982,0.06619
680,-0.01215,0.03589,0.06491
681,0.01187,0.02884,0.07309
683,0.02615,0.00415,0.08777
684,0.02020,-0.02829,0.09534
685,-0.00018,-0.04752,0.08279
686,-0.01837,-0.03796,0.04938
687,-0.02029,-0.00461,0.00916
689,-0.00391,0.02863,-0.01767
690,0.02228,0.03799,-0.01773
691,0.04739,0.01950,0.00726
692,0.06458,-0.00912,0.04190
693,0.07120,-0.02563,0.06650
695,0.06592,-0.02271,0.06799
696,0.04791,-0.01193,0.04623
697,0.01987,-0.01001,0.01208
698,-0.00949,-0.02228,-0.02045
700,-0.02771,-0.03888,-0.04205
701,-0.02557,-0.04498,-0.04990
702,-0.00314,-0.03348,-0.04391
703,0.02988,-0.00891,-0.02399
704,0.05911,0.01782,0.00745
706,0.07199,0.03632,0.04016
707,0.06259,0.03973,0.05743
708,0.03500,0.02527,0.04752
709,0.00363,-0.00458,0.01614
710,-0.01190,-0.04025,-0.01443
712,0.00137,-0.06677,-0.02267
713,0.03839,-0.07019,-0.00763
714,0.07623,-0.04562,0.00931
715,0.09027,-0.00101,0.00458
716,0.07397,0.04565,-0.02298
718,0.04431,0.07440,-0.04742
719,0.02548,0.07214,-0.03760
720,0.02502,0.03870,0.01321
721,0.02640,-0.01184,0.07706
722,0.00546,-0.05698,0.11099
724,-0.04355,-0.07639,0.09048
725,-0.09879,-0.06314,0.02835
726,-0.12698,-0.02798,-0.03607
727,-0.11151,0.00720,-0.06754
728,-0.06680,0.02325,-0.05905
730,-0.02698,0.01620,-0.03134
731,-0.01865,-0.00092,-0.01157
732,-0.04044,-0.00845,-0.01166
733,-0.06650,0.00430,-0.02374
734,-0.07004,0.03036,-0.03302
736,-0.04599,0.05032,-0.03290
737,-0.01318,0.04709,-0.02805
738,0.00555,0.01898,-0.02618
739,0.00574,-0.01996,-0.02911
740,0.00345,-0.05164,-0.03244
742,0.01562,-0.06705,-0.03189
743,0.03958,-0.06973,-0.02722
744,0.05472,-0.06863,-0.02008
745,0.04538,-0.06818,-0.01007
746,0.01981,-0.06528,0.00488
748,0.00345,-0.05380,0.02399
749,0.01343,-0.03116,0.04074
750,0.04105,-0.00089,0.04642
751,0.06067,0.02908,0.03616
753,0.05420,0.04932,0.01212
